variant,fold_id,subject_id,method,n_windows,accuracy,macro_f1,active_macro_f1,nll,override_free_pred_rate
assist_tail_shuffled_only,0,S101,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,1.8452798192058422,0.5
assist_tail_shuffled_only,0,S102,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,1.8451182225785656,0.5
assist_tail_shuffled_only,0,S104,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,1.8464474865425555,0.5
assist_tail_shuffled_only,0,S106,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,1.8451591059320367,0.5
full_assist,1,S012,standardized_logreg_smoothed,4200,0.758095238095238,0.6922718450816995,0.6510770974818217,0.717748187488984,0.2419047619047619
full_assist,1,S013,standardized_logreg_smoothed,4200,0.7242857142857143,0.6366005902375748,0.5887894557389312,0.7587983210400306,0.2757142857142857
full_assist,1,S015,standardized_logreg_smoothed,4200,0.6952380952380952,0.5912190174740634,0.5468670205874703,0.8185162207482847,0.3047619047619048
full_assist,1,S022,standardized_logreg_smoothed,4200,0.7335714285714285,0.6546820513684972,0.6147375478995172,0.7313707502344202,0.2664285714285714
full_assist,1,S034,standardized_logreg_smoothed,4200,0.7311904761904762,0.6360100314084062,0.5918219897248943,0.7579520592386887,0.26880952380952383
full_assist,1,S036,standardized_logreg_smoothed,4200,0.7671428571428571,0.717436822824784,0.6843275781860679,0.7056167017004272,0.23285714285714285
full_assist,1,S039,standardized_logreg_smoothed,4200,0.5854761904761905,0.5332381643821757,0.5739978550256694,1.0227660298887538,0.4145238095238095
full_assist,1,S107,standardized_logreg_smoothed,4200,0.6228571428571429,0.5167981713538604,0.5099110514958144,0.9139033826022853,0.37714285714285717
full_assist,1,S111,standardized_logreg_smoothed,4200,0.6795238095238095,0.5289796212150452,0.47355501347114437,0.8222404448449792,0.32047619047619047
user_emg_only,1,S012,standardized_logreg_smoothed,4200,0.5095238095238095,0.10639005067832243,0.04576396723143026,1.646493151054553,0.49047619047619045
user_emg_only,1,S013,standardized_logreg_smoothed,4200,0.49976190476190474,0.06064458344769801,0.0,1.7151066379851718,0.5002380952380953
user_emg_only,1,S015,standardized_logreg_smoothed,4200,0.4928571428571429,0.08176669603340815,0.02152220730795856,1.7463128525501508,0.5071428571428571
user_emg_only,1,S022,standardized_logreg_smoothed,4200,0.4992857142857143,0.0656497192390121,0.004956242294382949,1.7342272248786201,0.5007142857142857
user_emg_only,1,S034,standardized_logreg_smoothed,4200,0.5004761904761905,0.06958345373896592,0.008872963688079494,1.710576492576622,0.49952380952380954
user_emg_only,1,S036,standardized_logreg_smoothed,4200,0.518095238095238,0.11630639932177575,0.05307969423913284,1.6447597405382224,0.4819047619047619
user_emg_only,1,S039,standardized_logreg_smoothed,4200,0.40190476190476193,0.08438455810472317,0.037512957441431856,1.976256470800018,0.5980952380952381
user_emg_only,1,S107,standardized_logreg_smoothed,4200,0.5126190476190476,0.10217453634164038,0.040222031933429,1.7456810257943383,0.48738095238095236
user_emg_only,1,S111,standardized_logreg_smoothed,4200,0.5,0.06230529595015576,0.0017152658662092624,1.894894981877873,0.5
assist_prefix_only,1,S012,standardized_logreg_smoothed,4200,0.5173809523809524,0.1287584540262391,0.06716141493435103,1.6481777879512403,0.4826190476190476
assist_prefix_only,1,S013,standardized_logreg_smoothed,4200,0.49976190476190474,0.06068315529279116,0.0,1.7471390855530162,0.5002380952380953
assist_prefix_only,1,S015,standardized_logreg_smoothed,4200,0.4880952380952381,0.07054847840873686,0.009623095429029671,1.7474519580054295,0.5119047619047619
assist_prefix_only,1,S022,standardized_logreg_smoothed,4200,0.49833333333333335,0.06651275671925796,0.005741415810702499,1.7064518636691706,0.5016666666666667
assist_prefix_only,1,S034,standardized_logreg_smoothed,4200,0.5007142857142857,0.07159071126675058,0.010889640709935077,1.7016512334785592,0.4992857142857143
assist_prefix_only,1,S036,standardized_logreg_smoothed,4200,0.52,0.12401967026569,0.06106622277986999,1.607950348332929,0.48
assist_prefix_only,1,S039,standardized_logreg_smoothed,4200,0.38452380952380955,0.08674151054738544,0.04064281372399892,1.914890462305924,0.6154761904761905
assist_prefix_only,1,S107,standardized_logreg_smoothed,4200,0.5111904761904762,0.09935080066338266,0.03741940548689339,1.736952853011544,0.4888095238095238
assist_prefix_only,1,S111,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,1.8149793142999628,0.5
assist_tail_only,1,S012,standardized_logreg_smoothed,4200,0.7188095238095238,0.6325251391093695,0.5891383236851009,0.7626753388503171,0.2811904761904762
assist_tail_only,1,S013,standardized_logreg_smoothed,4200,0.6830952380952381,0.5848481546251777,0.5593038740853397,0.8132318188527563,0.3169047619047619
assist_tail_only,1,S015,standardized_logreg_smoothed,4200,0.6004761904761905,0.38961815507750885,0.33563007271815537,0.9327557658572532,0.3995238095238095
assist_tail_only,1,S022,standardized_logreg_smoothed,4200,0.6669047619047619,0.5218166993050569,0.46948648343461663,0.8101457886770914,0.3330952380952381
assist_tail_only,1,S034,standardized_logreg_smoothed,4200,0.7133333333333334,0.5941638216094599,0.5420554690315785,0.7888913461800453,0.2866666666666667
assist_tail_only,1,S036,standardized_logreg_smoothed,4200,0.6828571428571428,0.5834036020649971,0.5449263602313509,0.8404084906226308,0.3171428571428571
assist_tail_only,1,S039,standardized_logreg_smoothed,4200,0.5311904761904762,0.4574707613595208,0.5004846070511815,1.0716557561600013,0.4688095238095238
assist_tail_only,1,S107,standardized_logreg_smoothed,4200,0.47285714285714286,0.2938262005936023,0.2956075986237165,1.0394371427903084,0.5271428571428571
assist_tail_only,1,S111,standardized_logreg_smoothed,4200,0.6761904761904762,0.522605292327637,0.4668833782860852,0.7801266382053518,0.3238095238095238
metadata_object_context,1,S012,standardized_logreg_smoothed,4200,0.5033333333333333,0.07244135058094223,0.011700309884444959,0.9737206406600325,0.49666666666666665
metadata_object_context,1,S013,standardized_logreg_smoothed,4200,0.5,0.0606060606060606,0.0,0.9751928933828621,0.5
