audit,split,fold_id,model,accuracy,balanced_accuracy,macro_f1,active_macro_f1,nll,ece,brier,n_test
context_prior_or_assist_ablation,amputee_loso,11,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.089411373060472,0.3308007587581344,0.9954351101531479,4200
context_prior_or_assist_ablation,amputee_loso,11,metadata_extra_trees,0.4123809523809524,0.7493939393939393,0.5023393380049272,0.7513671265674072,1.403064970653416,0.3426449057110118,0.8543343594554769,4200
context_prior_or_assist_ablation,amputee_loso,11,metadata_logreg,0.4142857142857143,0.7532467532467532,0.4996472388580001,0.8244641321156732,1.398768163485307,0.34658446707285806,0.8528649045920853,4200
context_prior_or_assist_ablation,amputee_loso,11,assist_full_extra_trees,0.7471428571428571,0.6964935064935065,0.6944822846108872,0.6921980758875261,0.6157626354152308,0.12508586285471204,0.3736710854420138,4200
context_prior_or_assist_ablation,amputee_loso,11,assist_tail_extra_trees,0.6154761904761905,0.7528138528138529,0.6197791022287914,0.7327902536869978,0.7398613165033915,0.02700010638251972,0.47459142038974733,4200
context_prior_or_assist_ablation,amputee_loso,11,assist_prefix_extra_trees,0.49214285714285716,0.1338961038961039,0.12326039700419417,0.05681839257579178,1.8941637683015415,0.1951182425965542,0.7426965770342324,4200
user_decoder_adequacy,amputee_loso,11,lda,0.513095238095238,0.12757575757575756,0.10101135748484835,0.03367996042686936,1.8967584117695606,0.11332066461978817,0.6702707044470693,4200
user_decoder_adequacy,amputee_loso,11,logreg,0.43214285714285716,0.16194805194805195,0.14577345393476424,0.08623772568249616,2.204338544864296,0.2855757277322347,0.8597280053093788,4200
user_decoder_adequacy,amputee_loso,11,random_forest,0.5040476190476191,0.1434632034632035,0.12688292032260404,0.05586845476721753,1.9048991696192055,0.22075648686247643,0.7541765916256099,4200
user_decoder_adequacy,amputee_loso,11,extra_trees,0.5078571428571429,0.14337662337662338,0.12443243918240991,0.05438271763302163,1.844651649467581,0.22086560212728934,0.7275919366770426,4200
context_prior_or_assist_ablation,amputee_loso,12,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8329776593428097,0.0023225165939437242,0.5483660690724309,4200
context_prior_or_assist_ablation,amputee_loso,12,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.955328734531369,0.4061363958597096,0.9921032868904981,4200
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9670546797882991,0.0017450358123583531,0.5931388551123562,4200
context_prior_or_assist_ablation,amputee_loso,12,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.089411373060472,0.3308007587581344,0.9954351101531477,4200
context_prior_or_assist_ablation,amputee_loso,12,metadata_extra_trees,0.41309523809523807,0.7506926406926407,0.4978152112411269,0.7468616925919721,1.3765423979670566,0.3428850801334477,0.8497241066893003,4200
context_prior_or_assist_ablation,amputee_loso,12,metadata_logreg,0.41404761904761905,0.7528138528138527,0.49968414571145314,0.8244607006762219,1.3948421603165762,0.34689801862344294,0.8514307758236315,4200
context_prior_or_assist_ablation,amputee_loso,12,assist_full_extra_trees,0.6309523809523809,0.6032900432900431,0.5873702122663998,0.6352990447763053,0.7439986589314864,0.05648435881986207,0.4708457822356257,4200
context_prior_or_assist_ablation,amputee_loso,12,assist_tail_extra_trees,0.48595238095238097,0.7409523809523809,0.5493625915467258,0.7457150618980034,0.8782841201103901,0.1279579538029527,0.5767748387429796,4200
context_prior_or_assist_ablation,amputee_loso,12,assist_prefix_extra_trees,0.5083333333333333,0.10800865800865798,0.0900639669072223,0.025047441544920758,1.8613951444962182,0.17524846121116278,0.7108281084164244,4200
user_decoder_adequacy,amputee_loso,12,lda,0.5,0.0912987012987013,0.06208780182422403,0.0008496176720475785,1.8658451319677312,0.15252442231744978,0.7015209940154913,4200
user_decoder_adequacy,amputee_loso,12,logreg,0.508095238095238,0.14147186147186147,0.13588772642153674,0.06653726465146761,2.110743277251817,0.3189329827707294,0.826573448759157,4200
user_decoder_adequacy,amputee_loso,12,random_forest,0.5107142857142857,0.11155844155844154,0.0955163384308428,0.028998555666481053,1.8296338614108676,0.2265388555198983,0.7032487807017207,4200
user_decoder_adequacy,amputee_loso,12,extra_trees,0.5097619047619047,0.10904761904761905,0.08949989304823734,0.0239604179260729,1.8441576347085176,0.21899453132163935,0.7066747093720722,4200
context_prior_or_assist_ablation,amputee_loso,13,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8329776593428097,0.0023225165939437242,0.5483660690724309,4200
context_prior_or_assist_ablation,amputee_loso,13,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.955328734531369,0.4061363958597097,0.9921032868904981,4200
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9670546797882988,0.0017450358123583531,0.5931388551123561,4200
context_prior_or_assist_ablation,amputee_loso,13,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.089411373060472,0.3308007587581344,0.9954351101531479,4200
context_prior_or_assist_ablation,amputee_loso,13,metadata_extra_trees,0.41904761904761906,0.7287878787878787,0.5028711147489477,0.7369606234990657,1.3780042771552923,0.3356672888119281,0.8348204107558816,4200
context_prior_or_assist_ablation,amputee_loso,13,metadata_logreg,0.41309523809523807,0.7503030303030304,0.4999639219720646,0.8233796396034281,1.366428401224783,0.3422158412791669,0.8384700943321665,4200
context_prior_or_assist_ablation,amputee_loso,13,assist_full_extra_trees,0.719047619047619,0.6676190476190476,0.6617303943555494,0.65782089745418,0.7071817780818923,0.14326091152372578,0.42036227859183634,4200
context_prior_or_assist_ablation,amputee_loso,13,assist_tail_extra_trees,0.6802380952380952,0.6617316017316017,0.6419748100573438,0.6774767951194184,0.7057400521808441,0.10231369807257454,0.4338633523956999,4200
context_prior_or_assist_ablation,amputee_loso,13,assist_prefix_extra_trees,0.4788095238095238,0.14121212121212123,0.1197283515348858,0.05653113643696039,1.872077840940215,0.17094475160008016,0.7360803579807192,4200
user_decoder_adequacy,amputee_loso,13,lda,0.5007142857142857,0.13623376623376623,0.10371749319353141,0.04047186609487072,1.876080341638634,0.09304782991569936,0.7068455568200517,4200
user_decoder_adequacy,amputee_loso,13,logreg,0.3485714285714286,0.16,0.11857167314710083,0.07636478409438541,2.3313899262004716,0.1232539663651282,0.8510722002433492,4200
user_decoder_adequacy,amputee_loso,13,random_forest,0.43404761904761907,0.15333333333333335,0.1234299085963967,0.0638281971585994,1.9507979154251336,0.14481111939970293,0.7628976987812112,4200
user_decoder_adequacy,amputee_loso,13,extra_trees,0.44904761904761903,0.1587878787878788,0.13162079159742748,0.0702875693395051,1.9250496723954653,0.15449223837069506,0.756140011933903,4200
context_prior_or_assist_ablation,amputee_loso,14,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8329776593428097,0.0023225165939437242,0.5483660690724309,4200
context_prior_or_assist_ablation,amputee_loso,14,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.955328734531369,0.4061363958597097,0.9921032868904981,4200
context_prior_or_assist_ablation,amputee_loso,14,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.967054679788299,0.0017450358123583531,0.5931388551123562,4200
context_prior_or_assist_ablation,amputee_loso,14,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.08941137306047,0.3308007587581344,0.9954351101531477,4200
context_prior_or_assist_ablation,amputee_loso,14,metadata_extra_trees,0.4176190476190476,0.7437229437229437,0.5024976422766687,0.744664027796383,1.381085452779773,0.3308412273396791,0.8435451931826266,4200
context_prior_or_assist_ablation,amputee_loso,14,metadata_logreg,0.41023809523809524,0.7458874458874458,0.49534515810060287,0.8163626103750102,1.3824640619954236,0.34810725981247553,0.8487340115667227,4200
context_prior_or_assist_ablation,amputee_loso,14,assist_full_extra_trees,0.4797619047619048,0.09385281385281385,0.06851267077870406,0.01188811188811189,2.150091843631059,0.044168618974875264,0.7832943233156653,4200
context_prior_or_assist_ablation,amputee_loso,14,assist_tail_extra_trees,0.3261904761904762,0.09125541125541124,0.0880040023157316,0.04536144058985545,2.103483543731757,0.14764981647076517,0.8404351936636928,4200
context_prior_or_assist_ablation,amputee_loso,14,assist_prefix_extra_trees,0.4673809523809524,0.09199134199134198,0.06621313842535392,0.013249907986750091,2.041644542845071,0.20730141448090833,0.8063466028714722,4200
user_decoder_adequacy,amputee_loso,14,lda,0.052142857142857144,0.09441558441558441,0.027924606347391977,0.043849342100921125,16.93902140171188,0.7586105750649078,1.639231800387151,4200
user_decoder_adequacy,amputee_loso,14,logreg,0.05547619047619048,0.10086580086580087,0.03173734932289652,0.056465843688179626,18.25829447667465,0.8032088747625381,1.698684659283445,4200
user_decoder_adequacy,amputee_loso,14,random_forest,0.4688095238095238,0.09108225108225108,0.06930303501002413,0.012252283243048091,1.986033497269247,0.1567905862564316,0.7794032448179102,4200
user_decoder_adequacy,amputee_loso,14,extra_trees,0.4585714285714286,0.08688311688311688,0.06258208878630382,0.0070022656471254606,2.0244108477705085,0.185618888231879,0.7970227175410678,4200
context_prior_or_assist_ablation,able_to_amputee,0,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8305295935990334,0.0010682343435415853,0.5483547021905433,63000
context_prior_or_assist_ablation,able_to_amputee,0,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.95289036627394,0.4105253397796907,0.9963311593020289,63000
context_prior_or_assist_ablation,able_to_amputee,0,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9653034777771963,0.0008018418225713142,0.5931333442975263,63000
context_prior_or_assist_ablation,able_to_amputee,0,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087665443337004,0.33345089446420406,0.9978862567956902,63000
context_prior_or_assist_ablation,able_to_amputee,0,metadata_extra_trees,0.4187777777777778,0.7507647907647907,0.5044035382839357,0.7477170914938924,1.3717665709560976,0.33534499891159764,0.8410588391858004,63000
context_prior_or_assist_ablation,able_to_amputee,0,metadata_logreg,0.41479365079365077,0.7541702741702743,0.4987944838013147,0.8230444544880783,1.3809466423426764,0.3441683765712638,0.8469484567629033,63000
context_prior_or_assist_ablation,able_to_amputee,0,assist_full_extra_trees,0.6649047619047619,0.5944761904761905,0.6121004394430598,0.6302371433013847,0.7933472159498703,0.07897388017789736,0.4581353683796519,63000
context_prior_or_assist_ablation,able_to_amputee,0,assist_tail_extra_trees,0.593,0.7282597402597403,0.6102917948029963,0.7305443758024123,0.8422777830429715,0.02990979025065117,0.5058791570241198,63000
context_prior_or_assist_ablation,able_to_amputee,0,assist_prefix_extra_trees,0.4835238095238095,0.11682251082251081,0.10389070023554049,0.04538162866072723,1.9173848686482518,0.16928102735433295,0.7493113978907794,63000
user_decoder_adequacy,able_to_amputee,0,lda,0.44315873015873014,0.10961327561327562,0.0848947637665488,0.030855633396775165,4.268887245023322,0.22286508426359486,0.8514616089751893,63000
user_decoder_adequacy,able_to_amputee,0,logreg,0.3533650793650794,0.14305339105339107,0.12939858973761237,0.08773686241198858,4.615046416044355,0.3171871195938556,0.978254703497508,63000
user_decoder_adequacy,able_to_amputee,0,random_forest,0.48807936507936506,0.1274170274170274,0.11963514898731574,0.058487133056198785,1.9097964126469413,0.1505191051321407,0.7425107875304218,63000
user_decoder_adequacy,able_to_amputee,0,extra_trees,0.4592222222222222,0.12297546897546897,0.11345066248507742,0.05679432797712587,1.8989154478340413,0.12577233901345033,0.7378628996374743,63000
context_prior_or_assist_ablation,all_subject_kfold,0,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8301715790338599,0.0008845105219174032,0.5483537423877048,37800
context_prior_or_assist_ablation,all_subject_kfold,0,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.952533170405726,0.4111706032843506,0.9969576633295719,37800
context_prior_or_assist_ablation,all_subject_kfold,0,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.965047535553944,0.0006638395502222005,0.5931328800012831,37800
context_prior_or_assist_ablation,all_subject_kfold,0,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087409945212658,0.33383975460272297,0.9982480749711892,37800
context_prior_or_assist_ablation,all_subject_kfold,0,metadata_extra_trees,0.4146825396825397,0.7521933621933623,0.5001746956140273,0.7492892701049683,1.368077710693565,0.33802152801567614,0.8472942781607482,37800
context_prior_or_assist_ablation,all_subject_kfold,0,metadata_logreg,0.41415343915343916,0.753006253006253,0.49952981849989303,0.8242560398444247,1.3879419212663158,0.3455591516530254,0.8495074064770133,37800
context_prior_or_assist_ablation,all_subject_kfold,0,assist_full_extra_trees,0.728015873015873,0.6774747474747475,0.6856857316425865,0.6906384909914455,0.7426468402157905,0.12781257718772848,0.4039701773035347,37800
context_prior_or_assist_ablation,all_subject_kfold,0,assist_tail_extra_trees,0.6267195767195767,0.7321741221741221,0.6349680866532655,0.7360634658951802,0.8380368649864743,0.03078178526606943,0.4800695922603084,37800
context_prior_or_assist_ablation,all_subject_kfold,0,assist_prefix_extra_trees,0.44126984126984126,0.14499278499278498,0.14448941882659033,0.0941367199928643,1.8829667725666763,0.1155372114391633,0.738814755603475,37800
user_decoder_adequacy,all_subject_kfold,0,lda,0.4424867724867725,0.11231361231361232,0.09876851479382753,0.04561895672676002,4.567426285837747,0.17473240988768196,0.8427236736625112,37800
user_decoder_adequacy,all_subject_kfold,0,logreg,0.3218783068783069,0.1618566618566619,0.1536577241670505,0.12376155031693593,4.952272358665758,0.27746114038645037,0.9848298609645517,37800
user_decoder_adequacy,all_subject_kfold,0,random_forest,0.46246031746031746,0.16395382395382396,0.1672208133760069,0.1154597281245686,1.9017462936711418,0.14251784513771484,0.7429926688946803,37800
user_decoder_adequacy,all_subject_kfold,0,extra_trees,0.4671957671957672,0.1555074555074555,0.1573305119184338,0.10438259372887107,1.8859237396944608,0.1464178330201413,0.7381797702593956,37800
context_prior_or_assist_ablation,all_subject_kfold,1,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.83017157903386,0.0008845105219174032,0.5483537423877048,37800
context_prior_or_assist_ablation,all_subject_kfold,1,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.952533170405726,0.4111706032843506,0.9969576633295719,37800
context_prior_or_assist_ablation,all_subject_kfold,1,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9650475355539442,0.0006638395502222005,0.5931328800012831,37800
context_prior_or_assist_ablation,all_subject_kfold,1,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087409945212658,0.33383975460272297,0.9982480749711892,37800
context_prior_or_assist_ablation,all_subject_kfold,1,metadata_extra_trees,0.4153703703703704,0.7508898508898508,0.503273966179122,0.7520877653740944,1.368965519696171,0.338816534528267,0.8473345621903793,37800
context_prior_or_assist_ablation,all_subject_kfold,1,metadata_logreg,0.4151058201058201,0.7547378547378547,0.5008005521248224,0.826319996297007,1.3887244549915883,0.34413533038622357,0.8495125492702248,37800
context_prior_or_assist_ablation,all_subject_kfold,1,assist_full_extra_trees,0.7254497354497355,0.6615103415103415,0.6785506224449341,0.6785700637922542,0.6379025890732802,0.09835649644762066,0.3860564792250256,37800
context_prior_or_assist_ablation,all_subject_kfold,1,assist_tail_extra_trees,0.6457407407407407,0.7736844636844638,0.6558072387568087,0.7599110786425191,0.713252713961217,0.022933991860763545,0.45037516732923166,37800
context_prior_or_assist_ablation,all_subject_kfold,1,assist_prefix_extra_trees,0.5140476190476191,0.15562770562770561,0.16018529490419905,0.0989507728114115,1.79672972097953,0.1713760086247218,0.7100715784300573,37800
user_decoder_adequacy,all_subject_kfold,1,lda,0.4713756613756614,0.11137566137566136,0.09634147534266799,0.040343679497282924,2.4819987422193064,0.08604663648462296,0.7427898749669736,37800
user_decoder_adequacy,all_subject_kfold,1,logreg,0.32592592592592595,0.1699086099086099,0.15815235940701433,0.1316279783967683,3.163489104777724,0.19984421989933268,0.9098009124859439,37800
user_decoder_adequacy,all_subject_kfold,1,random_forest,0.48108465608465606,0.17106301106301103,0.17593608819548026,0.12245781768325821,1.8627471027716243,0.1498776442635935,0.7343619431819196,37800
user_decoder_adequacy,all_subject_kfold,1,extra_trees,0.4842592592592593,0.1624194324194324,0.16585227857971063,0.11134775886046998,1.8493874763611977,0.1472021484541693,0.7288508250822399,37800
context_prior_or_assist_ablation,all_subject_kfold,2,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.8301715790338599,0.0008845105219174032,0.5483537423877048,37800
context_prior_or_assist_ablation,all_subject_kfold,2,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.952533170405726,0.4111706032843506,0.9969576633295719,37800
context_prior_or_assist_ablation,all_subject_kfold,2,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9650475355539442,0.0006638395502222005,0.5931328800012831,37800
context_prior_or_assist_ablation,all_subject_kfold,2,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087409945212658,0.33383975460272297,0.9982480749711892,37800
context_prior_or_assist_ablation,all_subject_kfold,2,metadata_extra_trees,0.41584656084656085,0.7519288119288118,0.5045194975469331,0.7509093902203133,1.3676916453018748,0.3386690273998612,0.8458761782044422,37800
context_prior_or_assist_ablation,all_subject_kfold,2,metadata_logreg,0.4145238095238095,0.7536796536796537,0.5001241268846889,0.8252875457665908,1.3871501239640291,0.3450505032127981,0.8489410917146861,37800
context_prior_or_assist_ablation,all_subject_kfold,2,assist_full_extra_trees,0.698968253968254,0.5918037518037518,0.6339863676718871,0.621736845587471,0.9279516164037331,0.10044461299033106,0.4480197733479522,37800
context_prior_or_assist_ablation,all_subject_kfold,2,assist_tail_extra_trees,0.5985185185185186,0.6418518518518519,0.5825272885273883,0.6572676707234609,0.9827449300226409,0.037505996800862224,0.5099355099654537,37800
context_prior_or_assist_ablation,all_subject_kfold,2,assist_prefix_extra_trees,0.4751058201058201,0.14421837421837422,0.14379848857396735,0.08831732972090149,1.871175606133289,0.17920370425224874,0.7409238703753471,37800
user_decoder_adequacy,all_subject_kfold,2,lda,0.4025132275132275,0.12075998075998076,0.10923360725306339,0.06438574218711897,2.3272118882144666,0.10675798890698765,0.7883018172300409,37800
user_decoder_adequacy,all_subject_kfold,2,logreg,0.27126984126984127,0.15992784992784992,0.14605677331497713,0.12646617638868013,3.5250995847076747,0.24948268596988893,0.9934309583276659,37800
user_decoder_adequacy,all_subject_kfold,2,random_forest,0.46793650793650793,0.1695815295815296,0.17270901580993583,0.1216614786840827,1.8892225541708536,0.17290656431027937,0.7459429840142654,37800
user_decoder_adequacy,all_subject_kfold,2,extra_trees,0.4703703703703704,0.16651755651755654,0.16683242687530456,0.11512088236439598,1.873535857581015,0.1759560443004776,0.7416274211172922,37800
context_prior_or_assist_ablation,all_subject_kfold,3,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.83017157903386,0.0008845105219174032,0.5483537423877048,37800
context_prior_or_assist_ablation,all_subject_kfold,3,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.952533170405726,0.4111706032843506,0.9969576633295719,37800
context_prior_or_assist_ablation,all_subject_kfold,3,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.965047535553944,0.0006638395502222005,0.5931328800012832,37800
context_prior_or_assist_ablation,all_subject_kfold,3,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087409945212658,0.33383975460272297,0.9982480749711892,37800
context_prior_or_assist_ablation,all_subject_kfold,3,metadata_extra_trees,0.4192592592592593,0.7536748436748436,0.5021018533252349,0.7474496573021113,1.3577716902237422,0.33508632595726123,0.8402352420363466,37800
context_prior_or_assist_ablation,all_subject_kfold,3,metadata_logreg,0.41444444444444445,0.7535353535353534,0.5001410184601401,0.8249967156574252,1.3803930299842553,0.34515920380028986,0.8467260314485932,37800
context_prior_or_assist_ablation,all_subject_kfold,3,assist_full_extra_trees,0.7627513227513227,0.7176430976430975,0.7178475278285901,0.711192748601771,0.5990574681310251,0.1299719666788904,0.3573362612439249,37800
context_prior_or_assist_ablation,all_subject_kfold,3,assist_tail_extra_trees,0.6633333333333333,0.7893939393939394,0.6698829008687164,0.7670723643163494,0.6705815341918205,0.025884440548441787,0.4227566940951975,37800
context_prior_or_assist_ablation,all_subject_kfold,3,assist_prefix_extra_trees,0.5045767195767196,0.15866762866762862,0.16200480290946692,0.10315067964769115,1.795983788606465,0.17468427401472097,0.7101042403283686,37800
user_decoder_adequacy,all_subject_kfold,3,lda,0.5047089947089947,0.13721981721981721,0.12783223979000974,0.06800588050088222,1.7608140075908398,0.036009529829454524,0.6814687773153545,37800
user_decoder_adequacy,all_subject_kfold,3,logreg,0.3383862433862434,0.1768061568061568,0.1680915064208626,0.14016159826190944,2.2569495264821344,0.15731512546558943,0.8643484669292975,37800
user_decoder_adequacy,all_subject_kfold,3,random_forest,0.468994708994709,0.19154882154882155,0.19472877313290263,0.14649870966539458,1.8440401975255107,0.13905971641604264,0.7257692860797859,37800
user_decoder_adequacy,all_subject_kfold,3,extra_trees,0.4771164021164021,0.1848869648869649,0.18558116379519987,0.13499271834364257,1.837072982692663,0.15198447177553023,0.7253117976450159,37800
context_prior_or_assist_ablation,all_subject_kfold,4,object_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.83017157903386,0.0008845105219174032,0.5483537423877048,37800
context_prior_or_assist_ablation,all_subject_kfold,4,object_prior_active_conditional,0.4142857142857143,0.7532467532467532,0.4932918536135152,0.8147809364880704,13.952533170405726,0.4111706032843506,0.9969576633295719,37800
context_prior_or_assist_ablation,all_subject_kfold,4,object_only_prior_allclass,0.5,0.09090909090909091,0.0606060606060606,0.0,0.9650475355539442,0.0006638395502222005,0.5931328800012831,37800
context_prior_or_assist_ablation,all_subject_kfold,4,object_only_prior_active_conditional,0.3357142857142857,0.6103896103896104,0.4076623691363823,0.6630997489594874,14.087409945212658,0.33383975460272297,0.9982480749711892,37800
context_prior_or_assist_ablation,all_subject_kfold,4,metadata_extra_trees,0.4157142857142857,0.7532900432900433,0.5024992324735288,0.7501456720209503,1.3648800884093428,0.3387232647225442,0.8464673886672011,37800
context_prior_or_assist_ablation,all_subject_kfold,4,metadata_logreg,0.4141269841269841,0.7529581529581528,0.4994783081361737,0.8241900829871573,1.387017749805376,0.34536338935260164,0.8491887470341746,37800
context_prior_or_assist_ablation,all_subject_kfold,4,assist_full_extra_trees,0.7888624338624338,0.7598797498797498,0.7519366141298067,0.7418034492324753,0.5692909741150964,0.1516152545713043,0.33615189833086506,37800
context_prior_or_assist_ablation,all_subject_kfold,4,assist_tail_extra_trees,0.6507671957671958,0.8145550745550746,0.6666438147461601,0.7802136419172071,0.677101973804498,0.0347047758607041,0.43090318409923495,37800
context_prior_or_assist_ablation,all_subject_kfold,4,assist_prefix_extra_trees,0.5100529100529101,0.1671091871091871,0.17156888362177247,0.10971985506520719,1.7849820238612686,0.18225083947046378,0.7073267592618485,37800
user_decoder_adequacy,all_subject_kfold,4,lda,0.49843915343915346,0.12092833092833093,0.10937488962790766,0.04914401910884622,1.9007512640708026,0.06429059243826875,0.6880858099794356,37800
user_decoder_adequacy,all_subject_kfold,4,logreg,0.37277777777777776,0.18890331890331893,0.17992531922442348,0.14795450487726433,2.3309250916999833,0.2008484236850216,0.8616910642005113,37800
user_decoder_adequacy,all_subject_kfold,4,random_forest,0.48412698412698413,0.1864646464646465,0.18932254492792347,0.13374359298823374,1.820654890533905,0.1525971172626696,0.7189229657935624,37800
user_decoder_adequacy,all_subject_kfold,4,extra_trees,0.49648148148148147,0.1771091871091871,0.17863431879742653,0.12036618498486153,1.7986969575051301,0.16235121229742405,0.7116903603449576,37800
