audit,split,fold_id,model,class_id,support,class_accuracy,tp,fn,fp
user_decoder_adequacy,amputee_loso,4,logreg,5,210,0.0,0,210,47
user_decoder_adequacy,amputee_loso,4,logreg,6,210,0.04285714285714286,9,201,124
user_decoder_adequacy,amputee_loso,4,logreg,7,210,0.18095238095238095,38,172,1392
user_decoder_adequacy,amputee_loso,4,logreg,8,210,0.004761904761904762,1,209,91
user_decoder_adequacy,amputee_loso,4,logreg,9,210,0.004761904761904762,1,209,12
user_decoder_adequacy,amputee_loso,4,logreg,10,210,0.03333333333333333,7,203,143
user_decoder_adequacy,amputee_loso,4,random_forest,0,2100,0.4738095238095238,995,1105,1191
user_decoder_adequacy,amputee_loso,4,random_forest,1,210,0.04285714285714286,9,201,428
user_decoder_adequacy,amputee_loso,4,random_forest,2,210,0.004761904761904762,1,209,75
user_decoder_adequacy,amputee_loso,4,random_forest,3,210,0.06190476190476191,13,197,256
user_decoder_adequacy,amputee_loso,4,random_forest,4,210,0.07142857142857142,15,195,278
user_decoder_adequacy,amputee_loso,4,random_forest,5,210,0.023809523809523808,5,205,37
user_decoder_adequacy,amputee_loso,4,random_forest,6,210,0.04285714285714286,9,201,189
user_decoder_adequacy,amputee_loso,4,random_forest,7,210,0.05238095238095238,11,199,313
user_decoder_adequacy,amputee_loso,4,random_forest,8,210,0.03333333333333333,7,203,191
user_decoder_adequacy,amputee_loso,4,random_forest,9,210,0.023809523809523808,5,205,147
user_decoder_adequacy,amputee_loso,4,random_forest,10,210,0.004761904761904762,1,209,24
user_decoder_adequacy,amputee_loso,4,extra_trees,0,2100,0.5342857142857143,1122,978,1309
user_decoder_adequacy,amputee_loso,4,extra_trees,1,210,0.014285714285714285,3,207,248
user_decoder_adequacy,amputee_loso,4,extra_trees,2,210,0.014285714285714285,3,207,68
user_decoder_adequacy,amputee_loso,4,extra_trees,3,210,0.04285714285714286,9,201,114
user_decoder_adequacy,amputee_loso,4,extra_trees,4,210,0.04285714285714286,9,201,201
user_decoder_adequacy,amputee_loso,4,extra_trees,5,210,0.014285714285714285,3,207,41
user_decoder_adequacy,amputee_loso,4,extra_trees,6,210,0.09047619047619047,19,191,309
user_decoder_adequacy,amputee_loso,4,extra_trees,7,210,0.0380952380952381,8,202,242
user_decoder_adequacy,amputee_loso,4,extra_trees,8,210,0.17142857142857143,36,174,377
user_decoder_adequacy,amputee_loso,4,extra_trees,9,210,0.0,0,210,57
user_decoder_adequacy,amputee_loso,4,extra_trees,10,210,0.0,0,210,22
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,2,210,1.0,210,0,370
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,8,210,0.7619047619047619,160,50,320
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,5,object_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,1,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,2,210,1.0,210,0,630
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,3,210,0.7619047619047619,160,50,160
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,4,210,0.7619047619047619,160,50,360
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,7,210,0.38095238095238093,80,130,80
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,8,210,0.7619047619047619,160,50,420
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,9,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,5,object_only_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,0,2100,0.007142857142857143,15,2085,10
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,2,210,0.9761904761904762,205,5,343
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,4,210,0.9761904761904762,205,5,204
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,5,210,0.5714285714285714,120,90,250
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,6,210,0.6619047619047619,139,71,196
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,7,210,0.9904761904761905,208,2,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,8,210,0.5523809523809524,116,94,180
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,9,210,1.0,210,0,308
context_prior_or_assist_ablation,amputee_loso,5,metadata_extra_trees,10,210,0.5666666666666667,119,91,322
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,0,2100,0.0,0,2100,5
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,2,210,0.8857142857142857,186,24,283
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,4,210,0.9761904761904762,205,5,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,5,210,0.6428571428571429,135,75,316
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,6,210,0.6666666666666666,140,70,200
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,8,210,0.6190476190476191,130,80,230
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,5,metadata_logreg,10,210,0.5238095238095238,110,100,270
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,0,2100,0.49476190476190474,1039,1061,198
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,1,210,0.9047619047619048,190,20,123
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,2,210,0.7238095238095238,152,58,127
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,3,210,0.9523809523809523,200,10,94
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,4,210,0.9428571428571428,198,12,106
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,5,210,0.8285714285714286,174,36,162
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,6,210,0.5238095238095238,110,100,118
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,7,210,0.9285714285714286,195,15,140
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,8,210,0.5095238095238095,107,103,122
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,9,210,0.8761904761904762,184,26,137
context_prior_or_assist_ablation,amputee_loso,5,assist_full_extra_trees,10,210,0.6095238095238096,128,82,196
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,0,2100,0.47095238095238096,989,1111,111
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,1,210,0.9952380952380953,209,1,164
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,2,210,0.8428571428571429,177,33,118
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,3,210,0.9857142857142858,207,3,115
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,4,210,0.9714285714285714,204,6,114
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,5,210,0.7904761904761904,166,44,158
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,6,210,0.6285714285714286,132,78,122
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,7,210,0.9619047619047619,202,8,120
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,8,210,0.6428571428571429,135,75,160
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,9,210,0.8333333333333334,175,35,138
context_prior_or_assist_ablation,amputee_loso,5,assist_tail_extra_trees,10,210,0.5333333333333333,112,98,172
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,0,2100,0.7814285714285715,1641,459,947
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,1,210,0.014285714285714285,3,207,44
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,2,210,0.01904761904761905,4,206,53
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,3,210,0.014285714285714285,3,207,25
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,4,210,0.004761904761904762,1,209,49
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,5,210,0.06190476190476191,13,197,103
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,6,210,0.014285714285714285,3,207,53
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,7,210,0.05238095238095238,11,199,73
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,8,210,0.1523809523809524,32,178,208
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,9,210,0.19047619047619047,40,170,531
context_prior_or_assist_ablation,amputee_loso,5,assist_prefix_extra_trees,10,210,0.42857142857142855,90,120,273
user_decoder_adequacy,amputee_loso,5,lda,0,2100,0.8704761904761905,1828,272,1458
user_decoder_adequacy,amputee_loso,5,lda,1,210,0.004761904761904762,1,209,40
user_decoder_adequacy,amputee_loso,5,lda,2,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,5,lda,3,210,0.0,0,210,2
user_decoder_adequacy,amputee_loso,5,lda,4,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,5,lda,5,210,0.014285714285714285,3,207,3
user_decoder_adequacy,amputee_loso,5,lda,6,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,5,lda,7,210,0.0,0,210,138
user_decoder_adequacy,amputee_loso,5,lda,8,210,0.22380952380952382,47,163,347
user_decoder_adequacy,amputee_loso,5,lda,9,210,0.20476190476190476,43,167,236
user_decoder_adequacy,amputee_loso,5,lda,10,210,0.06190476190476191,13,197,39
user_decoder_adequacy,amputee_loso,5,logreg,0,2100,0.18476190476190477,388,1712,265
user_decoder_adequacy,amputee_loso,5,logreg,1,210,0.16666666666666666,35,175,397
user_decoder_adequacy,amputee_loso,5,logreg,2,210,0.047619047619047616,10,200,409
user_decoder_adequacy,amputee_loso,5,logreg,3,210,0.02857142857142857,6,204,49
user_decoder_adequacy,amputee_loso,5,logreg,4,210,0.004761904761904762,1,209,24
user_decoder_adequacy,amputee_loso,5,logreg,5,210,0.0761904761904762,16,194,149
user_decoder_adequacy,amputee_loso,5,logreg,6,210,0.023809523809523808,5,205,68
user_decoder_adequacy,amputee_loso,5,logreg,7,210,0.1380952380952381,29,181,936
user_decoder_adequacy,amputee_loso,5,logreg,8,210,0.3619047619047619,76,134,616
user_decoder_adequacy,amputee_loso,5,logreg,9,210,0.1761904761904762,37,173,351
user_decoder_adequacy,amputee_loso,5,logreg,10,210,0.2571428571428571,54,156,279
user_decoder_adequacy,amputee_loso,5,random_forest,0,2100,0.6761904761904762,1420,680,615
user_decoder_adequacy,amputee_loso,5,random_forest,1,210,0.06190476190476191,13,197,47
user_decoder_adequacy,amputee_loso,5,random_forest,2,210,0.05714285714285714,12,198,120
user_decoder_adequacy,amputee_loso,5,random_forest,3,210,0.009523809523809525,2,208,19
user_decoder_adequacy,amputee_loso,5,random_forest,4,210,0.03333333333333333,7,203,118
user_decoder_adequacy,amputee_loso,5,random_forest,5,210,0.02857142857142857,6,204,46
user_decoder_adequacy,amputee_loso,5,random_forest,6,210,0.0380952380952381,8,202,116
user_decoder_adequacy,amputee_loso,5,random_forest,7,210,0.11428571428571428,24,186,240
user_decoder_adequacy,amputee_loso,5,random_forest,8,210,0.2,42,168,294
user_decoder_adequacy,amputee_loso,5,random_forest,9,210,0.3523809523809524,74,136,609
user_decoder_adequacy,amputee_loso,5,random_forest,10,210,0.3,63,147,305
user_decoder_adequacy,amputee_loso,5,extra_trees,0,2100,0.7466666666666667,1568,532,779
user_decoder_adequacy,amputee_loso,5,extra_trees,1,210,0.023809523809523808,5,205,28
user_decoder_adequacy,amputee_loso,5,extra_trees,2,210,0.014285714285714285,3,207,63
user_decoder_adequacy,amputee_loso,5,extra_trees,3,210,0.01904761904761905,4,206,16
user_decoder_adequacy,amputee_loso,5,extra_trees,4,210,0.047619047619047616,10,200,109
user_decoder_adequacy,amputee_loso,5,extra_trees,5,210,0.004761904761904762,1,209,54
user_decoder_adequacy,amputee_loso,5,extra_trees,6,210,0.023809523809523808,5,205,80
user_decoder_adequacy,amputee_loso,5,extra_trees,7,210,0.05714285714285714,12,198,103
user_decoder_adequacy,amputee_loso,5,extra_trees,8,210,0.21904761904761905,46,164,312
user_decoder_adequacy,amputee_loso,5,extra_trees,9,210,0.3142857142857143,66,144,609
user_decoder_adequacy,amputee_loso,5,extra_trees,10,210,0.2904761904761905,61,149,266
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,2,210,1.0,210,0,370
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,8,210,0.7619047619047619,160,50,320
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,9,210,1.0,210,0,310
context_prior_or_assist_ablation,amputee_loso,6,object_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,0,2100,1.0,2100,0,2100
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,1,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,2,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,3,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,4,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,5,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,6,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,7,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,8,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,9,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_allclass,10,210,0.0,0,210,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,1,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,2,210,1.0,210,0,630
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,3,210,0.7619047619047619,160,50,160
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,4,210,0.7619047619047619,160,50,360
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,5,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,6,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,7,210,0.38095238095238093,80,130,80
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,8,210,0.7619047619047619,160,50,420
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,9,210,0.7619047619047619,160,50,260
context_prior_or_assist_ablation,amputee_loso,6,object_only_prior_active_conditional,10,210,0.38095238095238093,80,130,180
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,2,210,0.8571428571428571,180,30,280
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,5,210,0.49523809523809526,104,106,242
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,6,210,0.8047619047619048,169,41,285
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,8,210,0.6666666666666666,140,70,258
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,9,210,0.8571428571428571,180,30,224
context_prior_or_assist_ablation,amputee_loso,6,metadata_extra_trees,10,210,0.6047619047619047,127,83,331
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,0,2100,0.0,0,2100,0
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,1,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,2,210,0.9047619047619048,190,20,310
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,3,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,4,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,5,210,0.5714285714285714,120,90,300
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,6,210,0.6666666666666666,140,70,200
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,7,210,1.0,210,0,210
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,8,210,0.6190476190476191,130,80,230
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,9,210,1.0,210,0,306
context_prior_or_assist_ablation,amputee_loso,6,metadata_logreg,10,210,0.5380952380952381,113,97,271
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,0,2100,0.6390476190476191,1342,758,387
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,1,210,0.8809523809523809,185,25,86
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,2,210,0.8428571428571429,177,33,124
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,3,210,0.7428571428571429,156,54,82
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,4,210,0.9285714285714286,195,15,94
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,5,210,0.41904761904761906,88,122,69
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,6,210,0.7,147,63,95
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,7,210,0.8666666666666667,182,28,79
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,8,210,0.48095238095238096,101,109,97
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,9,210,0.719047619047619,151,59,89
context_prior_or_assist_ablation,amputee_loso,6,assist_full_extra_trees,10,210,0.49047619047619045,103,107,171
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,0,2100,0.30714285714285716,645,1455,104
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,1,210,0.8952380952380953,188,22,122
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,2,210,0.861904761904762,181,29,173
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,3,210,0.9857142857142858,207,3,135
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,4,210,0.9809523809523809,206,4,167
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,5,210,0.4,84,126,144
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,6,210,0.8428571428571429,177,33,224
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,7,210,0.9904761904761905,208,2,117
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,8,210,0.5857142857142857,123,87,236
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,9,210,0.8809523809523809,185,25,227
context_prior_or_assist_ablation,amputee_loso,6,assist_tail_extra_trees,10,210,0.5285714285714286,111,99,236
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,0,2100,0.910952380952381,1913,187,1007
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,1,210,0.06666666666666667,14,196,42
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,2,210,0.15714285714285714,33,177,202
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,3,210,0.0,0,210,4
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,4,210,0.023809523809523808,5,205,53
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,5,210,0.03333333333333333,7,203,81
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,6,210,0.009523809523809525,2,208,50
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,7,210,0.0,0,210,6
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,8,210,0.18571428571428572,39,171,232
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,9,210,0.10952380952380952,23,187,121
context_prior_or_assist_ablation,amputee_loso,6,assist_prefix_extra_trees,10,210,0.16666666666666666,35,175,331
user_decoder_adequacy,amputee_loso,6,lda,0,2100,0.9671428571428572,2031,69,1349
user_decoder_adequacy,amputee_loso,6,lda,1,210,0.3476190476190476,73,137,245
user_decoder_adequacy,amputee_loso,6,lda,2,210,0.06190476190476191,13,197,66
user_decoder_adequacy,amputee_loso,6,lda,3,210,0.004761904761904762,1,209,9
user_decoder_adequacy,amputee_loso,6,lda,4,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,6,lda,5,210,0.0,0,210,1
user_decoder_adequacy,amputee_loso,6,lda,6,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,6,lda,7,210,0.0,0,210,0
user_decoder_adequacy,amputee_loso,6,lda,8,210,0.004761904761904762,1,209,9
user_decoder_adequacy,amputee_loso,6,lda,9,210,0.1619047619047619,34,176,179
user_decoder_adequacy,amputee_loso,6,lda,10,210,0.06190476190476191,13,197,175
user_decoder_adequacy,amputee_loso,6,logreg,0,2100,0.6104761904761905,1282,818,459
user_decoder_adequacy,amputee_loso,6,logreg,1,210,0.4523809523809524,95,115,387
user_decoder_adequacy,amputee_loso,6,logreg,2,210,0.2857142857142857,60,150,467
user_decoder_adequacy,amputee_loso,6,logreg,3,210,0.01904761904761905,4,206,35
user_decoder_adequacy,amputee_loso,6,logreg,4,210,0.02857142857142857,6,204,43
user_decoder_adequacy,amputee_loso,6,logreg,5,210,0.004761904761904762,1,209,34
user_decoder_adequacy,amputee_loso,6,logreg,6,210,0.004761904761904762,1,209,35
