audit,split,condition,policy,n_folds,accuracy_mean,accuracy_ci_low,accuracy_ci_high,active_macro_f1_mean,active_macro_f1_ci_low,active_macro_f1_ci_high,risk_coverage_auc_mean,risk_coverage_auc_ci_low,risk_coverage_auc_ci_high,mean_cdc_mean,mean_cdc_ci_low,mean_cdc_ci_high,expected_cdc_mean,expected_cdc_ci_low,expected_cdc_ci_high,mean_cdc_all_mean,mean_cdc_all_ci_low,mean_cdc_all_ci_high,candidate_cdc_all_mean,candidate_cdc_all_ci_low,candidate_cdc_all_ci_high,intervention_rate_mean,intervention_rate_ci_low,intervention_rate_ci_high
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.00,5,0.3260476190476191,0.29397914298152505,0.3581160951137131,0.13399436164831163,0.1252300251446686,0.14275869815195466,0.6982520387679776,0.6164127314195574,0.7800913461163977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.0,0.0,0.0
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.01,5,0.4008465608465609,0.3528253097780619,0.44886781191505987,0.11914527381937554,0.10093064839337054,0.13735989924538053,0.6705307087665066,0.5923546139247109,0.7487068036083022,0.0047383080481518845,0.004515214613044619,0.00496140148325915,0.0007856443348187327,0.0002551083753978081,0.0013161802942396573,0.0007856443348187327,0.0002551083753978081,0.0013161802942396573,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.1704074074074074,0.05284718939909534,0.28796762541571946
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.02,5,0.4201322751322751,0.37146866989568406,0.4687958803688661,0.09458765465489208,0.058974114159441066,0.1302011951503431,0.6374226511141515,0.5612521930264825,0.7135931092018205,0.008924444622983464,0.008033263645991565,0.009815625599975362,0.0022997779518608816,0.0008628593976289238,0.0037366965060928394,0.0022997779518608816,0.0008628593976289238,0.0037366965060928394,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.2752910052910053,0.09520076982323555,0.45538124075877506
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.05,5,0.444962962962963,0.41258520099647056,0.47734072492945545,0.06465478657138128,0.010001635501891412,0.11930793764087115,0.5755482518168292,0.48636721686668183,0.6647292867669766,0.018112875831695595,0.012545096121319606,0.023680655542071584,0.005819627343568322,0.0033134513596756072,0.008325803327461037,0.005819627343568322,0.0033134513596756072,0.008325803327461037,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.38365608465608464,0.17378661303171938,0.5935255562804499
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.10,5,0.46631746031746035,0.4461935942851148,0.4864413263498059,0.05115055058968929,-0.0014106587920246355,0.10371175997140322,0.5386016637316285,0.4510796793386031,0.6261236481246539,0.030201504887894658,0.01375202357248953,0.046650986203299785,0.011124853943503129,0.007518691672468814,0.014731016214537443,0.011124853943503129,0.007518691672468814,0.014731016214537443,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.4565767195767195,0.28193649678973054,0.6312169423637085
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.20,5,0.4792698412698413,0.4610864118607489,0.4974532706789337,0.028753302505087525,-0.0035967488276905067,0.061103353837865554,0.4975981750787429,0.4184285225574029,0.5767678276000828,0.0485641474843072,0.012867619892467916,0.08426067507614649,0.02339651224024347,0.00961237508272584,0.0371806493977611,0.02339651224024347,0.00961237508272584,0.0371806493977611,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.5421164021164022,0.434041149336802,0.6501916548960025
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=0.50,5,0.4847883597883598,0.4660025261741276,0.5035741934025921,0.006280426167388553,0.000869395156940578,0.011691457177836529,0.4506851526972529,0.37339454487224916,0.5279757605222567,0.06753972602908524,0.009571889309885985,0.1255075627482845,0.039065288097128684,0.0075377271071340735,0.0705928490871233,0.039065288097128684,0.0075377271071340735,0.0705928490871233,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.5956243386243386,0.5268753379871327,0.6643733392615445
context_degradation,all_subject_kfold,uniform_mix_lambda=1.00,CD-margin tau=1.00,5,0.5,0.5,0.5,0.0,0.0,0.0,0.3762407863845555,0.36695949212041895,0.38552208064869203,0.10371871995306803,0.03667560422127458,0.17076183568486147,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.0637854692106091,0.024710733210926823,0.10286020521029138,0.633,0.5854964342454544,0.6805035657545456
context_degradation,all_subject_kfold,within_subject_shuffle,AssistOnly,5,0.1152962962962963,0.10946312658665695,0.12112946600593565,0.08357808290419651,0.0828198226796581,0.08433634312873492,0.8980509752221785,0.8883820245023643,0.9077199259419927,0.08070750914326374,0.015487206175503337,0.14592781211102415,0.071558810158029,0.013477476171680096,0.12964014414437788,0.071558810158029,0.013477476171680096,0.12964014414437788,0.071558810158029,0.013477476171680096,0.12964014414437788,0.8835026455026455,0.8727322956631418,0.8942729953421491
context_degradation,all_subject_kfold,within_subject_shuffle,CD-margin tau=0.00,5,0.3260476190476191,0.29397914298152505,0.3581160951137131,0.13399436164831163,0.1252300251446686,0.14275869815195466,0.6982520387679776,0.6164127314195574,0.7800913461163977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071558810158029,0.013477476171680096,0.12964014414437788,0.0,0.0,0.0
context_degradation,all_subject_kfold,within_subject_shuffle,CD-margin tau=0.01,5,0.24886243386243384,0.16542974602860605,0.33229512169626163,0.12504079294105136,0.11112314351739956,0.13895844236470317,0.79954960669265,0.6712082869678203,0.9278909264174796,0.00536708389597636,0.005157653927129274,0.0055765138648234455,0.001812369650964552,0.00041585088818044385,0.0032088884137486604,0.001812369650964552,0.00041585088818044385,0.0032088884137486604,0.071558810158029,0.013477476171680096,0.12964014414437788,0.3291851851851852,0.07648426545087184,0.5818861049194985
context_degradation,all_subject_kfold,within_subject_shuffle,CD-margin tau=0.02,5,0.21143386243386245,0.09910064536244956,0.32376707950527533,0.11468280283461,0.09356168001877013,0.13580392565044988,0.8172950622890192,0.6847149958488568,0.9498751287291816,0.008887984188480387,0.007420476096742018,0.010355492280218757,0.003580056745922801,0.0010554269833393261,0.006104686508506275,0.003580056745922801,0.0010554269833393261,0.006104686508506275,0.071558810158029,0.013477476171680096,0.12964014414437788,0.4608359788359788,0.12168450908897915,0.7999874485829785
context_degradation,all_subject_kfold,within_subject_shuffle,CD-margin tau=0.05,5,0.201978835978836,0.09262554063665261,0.3113321313210194,0.10624425958491983,0.08043640622861711,0.13205211294122254,0.8431745755607392,0.7304038777790551,0.9559452733424232,0.017527792394706865,0.008403396827127792,0.02665218796228594,0.0066727192456676725,0.004264288092120233,0.009081150399215112,0.0066727192456676725,0.004264288092120233,0.009081150399215112,0.071558810158029,0.013477476171680096,0.12964014414437788,0.5525925925925926,0.22730667733239163,0.8778785078527936
