audit,split,fold_id,condition,policy,tau,accuracy,balanced_accuracy,macro_f1,active_macro_f1,risk_coverage_auc,mean_cdc,expected_cdc,mean_cdc_all,candidate_cdc_all,intervention_rate,changed_vs_user_rate,n_test,threshold,budget_type,budget,dev_budget_value,test_budget_value,test_budget_gap,pareto
context_degradation,amputee_loso,2,clean,CD-margin tau=0.01,0.01,0.3435714285714286,0.17935064935064934,0.15867556879218322,0.12310607388969035,0.603455423183686,0.0054413432993567525,0.0002526337960415635,0.0002526337960415635,0.06051516666169579,0.04642857142857143,0.04642857142857143,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=0.02,0.02,0.3645238095238095,0.2162770562770563,0.19348451346089826,0.1664374575421446,0.5646190678191533,0.010524532212884434,0.001002336401227089,0.001002336401227089,0.06051516666169579,0.09523809523809523,0.09523809523809523,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=0.05,0.05,0.435952380952381,0.38822510822510825,0.34043337291060305,0.3605666503664069,0.4732610952901815,0.02827597493050417,0.009162762352480041,0.009162762352480041,0.06051516666169579,0.32404761904761903,0.32404761904761903,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=0.10,0.1,0.48428571428571426,0.610909090909091,0.4904162886702419,0.5990670188073477,0.4160955245686645,0.05072631501529292,0.03312911478260678,0.03312911478260678,0.06051516666169579,0.6530952380952381,0.6530952380952381,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=0.20,0.2,0.5366666666666666,0.7490043290043289,0.5772886233058031,0.7319590012973612,0.3558218346917112,0.06495408392371352,0.05176221878396885,0.05176221878396885,0.06051516666169579,0.7969047619047619,0.7969047619047619,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=0.50,0.5,0.5535714285714286,0.7812987012987013,0.6002638265971056,0.7643053236851336,0.33996300702341253,0.07040112352354479,0.05767863477250419,0.05767863477250419,0.06051516666169579,0.8192857142857143,0.8192857142857143,4200,,,,,,,True
context_degradation,amputee_loso,2,clean,CD-margin tau=1.00,1.0,0.5571428571428572,0.7877922077922078,0.604950274559582,0.7712492104540761,0.3284974325100697,0.07354273726247752,0.06051516666169579,0.06051516666169579,0.06051516666169579,0.8228571428571428,0.8228571428571428,4200,,,,,,,True
prospective_threshold,amputee_loso,2,clean,ConfGate dev cdc<=0.02,,0.5004761904761905,0.4891774891774892,0.4378638451770247,0.4705526149351529,0.32918611371581485,0.08698355214764925,0.021911570993384023,0.021911570993384023,0.06051516666169579,0.2519047619047619,0.2519047619047619,4200,0.7515502275797071,cdc,0.02,0.01946460238342418,0.021911570993384023,0.0019115709933840222,True
prospective_threshold,amputee_loso,2,clean,ConfGate dev cdc<=0.05,,0.5661904761904762,0.7173593073593073,0.5745586309766487,0.6971677834324713,0.3128367516657842,0.07667385928398752,0.047811627967800786,0.047811627967800786,0.06051516666169579,0.6235714285714286,0.6235714285714286,4200,0.49979214139936745,cdc,0.05,0.04885335575473974,0.047811627967800786,-0.0021883720321992164,True
prospective_threshold,amputee_loso,2,clean,ConfGate dev intervention<=0.10,,0.4076190476190476,0.3032034632034632,0.29240667180748475,0.2830519069513927,0.4380934738115547,0.10791507430008625,0.00994360327479366,0.00994360327479366,0.06051516666169579,0.09214285714285714,0.09214285714285714,4200,0.8662940783501664,intervention,0.1,0.0946031746031746,0.09214285714285714,-0.007857142857142868,True
prospective_threshold,amputee_loso,2,clean,ConfGate dev intervention<=0.25,,0.5004761904761905,0.4891774891774892,0.4378638451770247,0.4705526149351529,0.32918611371581485,0.08698355214764925,0.021911570993384023,0.021911570993384023,0.06051516666169579,0.2519047619047619,0.2519047619047619,4200,0.7515502275797071,intervention,0.25,0.23714285714285716,0.2519047619047619,0.001904761904761909,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.00,0.0,0.3678571428571429,0.15532467532467534,0.14446385294870404,0.09904478321276368,0.6679319261393732,0.0,0.0,0.0,0.0055550379168179745,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.01,0.01,0.475,0.6033766233766233,0.4702894057853715,0.5772262864175101,0.4358839919503097,0.004973037235891005,0.0032762842932643832,0.0032762842932643832,0.0055550379168179745,0.6588095238095238,0.6588095238095238,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.02,0.02,0.5240476190476191,0.7264502164502166,0.5499505338816479,0.6973796842960371,0.3796449097128863,0.0062429088995720715,0.004876900976070468,0.004876900976070468,0.0055550379168179745,0.7811904761904762,0.7811904761904762,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.05,0.05,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.10,0.1,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.20,0.2,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=0.50,0.5,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,,,,,,,True
context_degradation,amputee_loso,3,clean,CD-margin tau=1.00,1.0,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,,,,,,,True
prospective_threshold,amputee_loso,3,clean,ConfGate dev cdc<=0.02,,0.5254761904761904,0.4617748917748917,0.3944579765656457,0.40554415225691415,0.3385558528138714,0.00854174152976886,0.0019137568522648806,0.0019137568522648806,0.0055550379168179745,0.22404761904761905,0.22404761904761905,4200,0.6210408640645979,cdc,0.02,0.019623271736111697,0.0019137568522648806,-0.01808624314773512,True
prospective_threshold,amputee_loso,3,clean,ConfGate dev cdc<=0.05,,0.5492857142857143,0.7723376623376623,0.5829543853387147,0.7413128515551929,0.34913984474326115,0.006874236667836033,0.0055550379168179745,0.0055550379168179745,0.0055550379168179745,0.8080952380952381,0.8080952380952381,4200,0.2460950168488808,cdc,0.05,0.031758192780923754,0.0055550379168179745,-0.04444496208318203,True
prospective_threshold,amputee_loso,3,clean,ConfGate dev intervention<=0.10,,0.39,0.1948051948051948,0.17206643478430672,0.136283717058965,0.5781424639604172,0.012846814877120825,0.00031811160648108713,0.00031811160648108713,0.0055550379168179745,0.024761904761904763,0.024761904761904763,4200,0.7928757248001819,intervention,0.1,0.08793650793650794,0.024761904761904763,-0.07523809523809524,True
prospective_threshold,amputee_loso,3,clean,ConfGate dev intervention<=0.25,,0.490952380952381,0.38264069264069267,0.33139879951668,0.3257981307166448,0.37849822222215956,0.009195780173626506,0.0014275353983820192,0.0014275353983820192,0.0055550379168179745,0.15523809523809523,0.15523809523809523,4200,0.6574085874335241,intervention,0.25,0.23507936507936508,0.15523809523809523,-0.09476190476190477,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.00,0.0,0.21523809523809523,0.0738095238095238,0.06677335648229,0.037205672660538945,0.7631600597413275,0.0,0.0,0.0,0.19455942342361265,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.01,0.01,0.2180952380952381,0.07978354978354978,0.07315404125673289,0.04534209326951366,0.7593317265077719,0.005133752817189841,6.233842706587665e-05,6.233842706587665e-05,0.19455942342361265,0.012142857142857143,0.012142857142857143,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.02,0.02,0.2219047619047619,0.08748917748917749,0.07982715908776895,0.05393896182736851,0.751758830607051,0.009969062253672955,0.0002421057975892003,0.0002421057975892003,0.19455942342361265,0.024285714285714285,0.024285714285714285,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.05,0.05,0.23904761904761904,0.12255411255411253,0.11278208411273978,0.09752414157686862,0.7210864768685141,0.02774977862621291,0.002094447577264165,0.002094447577264165,0.19455942342361265,0.07547619047619047,0.07547619047619047,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.10,0.1,0.2873809523809524,0.2201731601731602,0.20532575210708473,0.2178067356880239,0.6542859000398205,0.058931953253957094,0.012179270339151133,0.012179270339151133,0.19455942342361265,0.20666666666666667,0.20666666666666667,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.20,0.2,0.3585714285714286,0.41311688311688316,0.35818925022850134,0.4461010682389999,0.5735391401486075,0.11071882881101078,0.05506943652052417,0.05506943652052417,0.19455942342361265,0.49738095238095237,0.49738095238095237,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=0.50,0.5,0.43547619047619046,0.6094372294372294,0.47977150986129735,0.6424516327029314,0.5044663336781394,0.17875398740423304,0.13861946118466356,0.13861946118466356,0.19455942342361265,0.7754761904761904,0.7754761904761904,4200,,,,,,,True
context_degradation,amputee_loso,4,clean,CD-margin tau=1.00,1.0,0.4742857142857143,0.6979220779220779,0.5290583739061185,0.7144008409898278,0.44886921236135535,0.22667117292071376,0.19455942342361265,0.19455942342361265,0.19455942342361265,0.8583333333333333,0.8583333333333333,4200,,,,,,,True
prospective_threshold,amputee_loso,4,clean,ConfGate dev cdc<=0.02,,0.2897619047619048,0.22683982683982684,0.22518101480987285,0.23286524178079418,0.5854157502706485,0.24864639113697523,0.032087224761009656,0.032087224761009656,0.19455942342361265,0.12904761904761905,0.12904761904761905,4200,0.8162472545659425,cdc,0.02,0.01714325525153575,0.032087224761009656,0.012087224761009655,True
prospective_threshold,amputee_loso,4,clean,ConfGate dev cdc<=0.05,,0.3692857142857143,0.44272727272727275,0.36791574481850053,0.45122218173234674,0.4936961396377919,0.22017954757351013,0.08681365018612686,0.08681365018612686,0.19455942342361265,0.3942857142857143,0.3942857142857143,4200,0.6576214444168486,cdc,0.05,0.04786482684646727,0.08681365018612686,0.03681365018612685,True
prospective_threshold,amputee_loso,4,clean,ConfGate dev intervention<=0.10,,0.2642857142857143,0.1707792207792208,0.17769407930406766,0.16968402112873002,0.6294397990184686,0.2783386047710835,0.019549973430349917,0.019549973430349917,0.19455942342361265,0.07023809523809524,0.07023809523809524,4200,0.8617144434594746,intervention,0.1,0.08365079365079366,0.07023809523809524,-0.029761904761904767,True
prospective_threshold,amputee_loso,4,clean,ConfGate dev intervention<=0.25,,0.33904761904761904,0.3577489177489177,0.31569593016016406,0.3677422484660498,0.5219280708429017,0.2200332286877997,0.06160930403258392,0.06160930403258392,0.19455942342361265,0.28,0.28,4200,0.7275000839397308,intervention,0.25,0.23063492063492064,0.28,0.030000000000000027,True
context_degradation,amputee_loso,5,clean,CD-margin tau=0.00,0.0,0.15642857142857142,0.13324675324675325,0.10342588457583636,0.1050256157634628,0.8835767424433167,0.0,0.0,0.0,0.014653872098660063,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,5,clean,CD-margin tau=0.01,0.01,0.35904761904761906,0.5082683982683983,0.39760169352036406,0.5080421673327672,0.4984232791074291,0.0053235054574194305,0.002588237653345352,0.002588237653345352,0.014653872098660063,0.4861904761904762,0.4861904761904762,4200,,,,,,,True
context_degradation,amputee_loso,5,clean,CD-margin tau=0.02,0.02,0.4607142857142857,0.6837662337662338,0.5229719906783606,0.6785054604787092,0.4162710177216721,0.0077630792515803616,0.005325102696143577,0.005325102696143577,0.014653872098660063,0.685952380952381,0.685952380952381,4200,,,,,,,True
context_degradation,amputee_loso,5,clean,CD-margin tau=0.05,0.05,0.5283333333333333,0.7611255411255411,0.5815629981914135,0.7483804719213445,0.3774206046583004,0.010946423937465562,0.008660706367666205,0.008660706367666205,0.014653872098660063,0.7911904761904762,0.7911904761904762,4200,,,,,,,True
context_degradation,amputee_loso,5,clean,CD-margin tau=0.10,0.1,0.5664285714285714,0.7809090909090909,0.6053619300455548,0.7642101646904053,0.3538019086268086,0.014599604427612323,0.012319285259870971,0.012319285259870971,0.014653872098660063,0.8438095238095238,0.8438095238095238,4200,,,,,,,True
prospective_threshold,amputee_loso,5,clean,ConfGate dev cdc<=0.02,,0.15642857142857142,0.13324675324675325,0.10342588457583636,0.1050256157634628,0.8835767424433167,0.0,0.0,0.0,0.014653872098660063,0.0,0.0,4200,inf,cdc,0.02,0.0,0.0,-0.02,True
prospective_threshold,amputee_loso,5,clean,ConfGate dev cdc<=0.05,,0.15642857142857142,0.13324675324675325,0.10342588457583636,0.1050256157634628,0.8835767424433167,0.0,0.0,0.0,0.014653872098660063,0.0,0.0,4200,inf,cdc,0.05,0.0,0.0,-0.05,True
prospective_threshold,amputee_loso,5,clean,ConfGate dev intervention<=0.10,,0.15642857142857142,0.13324675324675325,0.10342588457583636,0.1050256157634628,0.8835767424433167,0.0,0.0,0.0,0.014653872098660063,0.0,0.0,4200,inf,intervention,0.1,0.0,0.0,-0.1,True
prospective_threshold,amputee_loso,5,clean,ConfGate dev intervention<=0.25,,0.15642857142857142,0.13324675324675325,0.10342588457583636,0.1050256157634628,0.8835767424433167,0.0,0.0,0.0,0.014653872098660063,0.0,0.0,4200,inf,intervention,0.25,0.0,0.0,-0.25,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.00,0.0,0.36833333333333335,0.17021645021645024,0.13320504707843994,0.08805354603234417,0.6730491035881065,0.0,0.0,0.0,0.037955509369043815,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.01,0.01,0.38666666666666666,0.22458874458874456,0.18652574914688091,0.15159765110498974,0.61759953228631,0.0058583114109724286,0.00044355786397362677,0.00044355786397362677,0.037955509369043815,0.07571428571428572,0.07571428571428572,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.02,0.02,0.40166666666666667,0.31419913419913426,0.27799509166325387,0.2708621328595415,0.5754354181786432,0.011927041545953579,0.0024876400938703175,0.0024876400938703175,0.037955509369043815,0.20857142857142857,0.20857142857142857,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.05,0.05,0.3773809523809524,0.5513419913419914,0.4092021588092274,0.5450377341066301,0.5310519988086574,0.02666674497895836,0.017092113686513314,0.017092113686513314,0.037955509369043815,0.6409523809523809,0.6409523809523809,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.10,0.1,0.4104761904761905,0.6843722943722944,0.48066533947167367,0.6840354641902973,0.47245522131268247,0.034910231459946005,0.028194167883842106,0.028194167883842106,0.037955509369043815,0.8076190476190476,0.8076190476190476,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.20,0.2,0.43833333333333335,0.7393073593073592,0.5160306279189842,0.7385493274490886,0.4402223070114259,0.04033704640112818,0.03446896655563073,0.03446896655563073,0.037955509369043815,0.8545238095238096,0.8545238095238096,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=0.50,0.5,0.445,0.7522077922077922,0.5240234988064018,0.7508892015978006,0.43258069106230446,0.042758926117309096,0.036955929001388575,0.036955929001388575,0.037955509369043815,0.8642857142857143,0.8642857142857143,4200,,,,,,,True
context_degradation,amputee_loso,6,clean,CD-margin tau=1.00,1.0,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.43193808370898606,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,,,,,,,True
prospective_threshold,amputee_loso,6,clean,ConfGate dev cdc<=0.02,,0.5007142857142857,0.5780519480519479,0.46998272681453074,0.5542884054055349,0.39342603118447395,0.049540571931450304,0.020901403205364273,0.020901403205364273,0.037955509369043815,0.4219047619047619,0.4219047619047619,4200,0.602671737889963,cdc,0.02,0.01931458136823816,0.020901403205364273,0.0009014032053642727,True
prospective_threshold,amputee_loso,6,clean,ConfGate dev cdc<=0.05,,0.44595238095238093,0.7539393939393939,0.524984186199864,0.7522832430643324,0.43193808370898606,0.043842997621007705,0.037955509369043815,0.037955509369043815,0.037955509369043815,0.8657142857142858,0.8657142857142858,4200,0.26394058545868915,cdc,0.05,0.03963877816676551,0.037955509369043815,-0.012044490630956188,True
prospective_threshold,amputee_loso,6,clean,ConfGate dev intervention<=0.10,,0.44452380952380954,0.31108225108225107,0.2917223785018407,0.26693526778174903,0.45952914674275047,0.08016366904001156,0.007310163152934387,0.007310163152934387,0.037955509369043815,0.0911904761904762,0.0911904761904762,4200,0.8123767126556306,intervention,0.1,0.08087301587301587,0.0911904761904762,-0.008809523809523809,True
prospective_threshold,amputee_loso,6,clean,ConfGate dev intervention<=0.25,,0.4911904761904762,0.45437229437229437,0.40643586010457344,0.42619437394748144,0.3938592099426208,0.05579226972426819,0.013363576986336622,0.013363576986336622,0.037955509369043815,0.23952380952380953,0.23952380952380953,4200,0.7024196568148461,intervention,0.25,0.2315079365079365,0.23952380952380953,-0.010476190476190472,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.00,0.0,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.01,0.01,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.02,0.02,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.05,0.05,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.10,0.1,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.20,0.2,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=0.50,0.5,0.05,0.09090909090909091,0.008658008658008658,0.01818181818181818,0.9856505961208244,0.0,0.0,0.0,0.9997606084318674,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,7,clean,CD-margin tau=1.00,1.0,0.058333333333333334,0.10606060606060605,0.027543660024242266,0.04663536403093944,0.935966247448888,0.9999987033612391,0.9997606084318674,0.9997606084318674,0.9997606084318674,0.9997619047619047,0.9997619047619047,4200,,,,,,,True
prospective_threshold,amputee_loso,7,clean,ConfGate dev cdc<=0.02,,0.058333333333333334,0.10606060606060605,0.027543660024242266,0.04663536403093944,0.935966247448888,0.9999987033612391,0.9997606084318674,0.9997606084318674,0.9997606084318674,0.9997619047619047,0.9997619047619047,4200,0.7300991473238722,cdc,0.02,0.018704417791843963,0.9997606084318674,0.9797606084318674,True
prospective_threshold,amputee_loso,7,clean,ConfGate dev cdc<=0.05,,0.058333333333333334,0.10606060606060605,0.027543660024242266,0.04663536403093944,0.935966247448888,0.9999987033612391,0.9997606084318674,0.9997606084318674,0.9997606084318674,0.9997619047619047,0.9997619047619047,4200,0.4022561218941938,cdc,0.05,0.049857439965478735,0.9997606084318674,0.9497606084318674,True
prospective_threshold,amputee_loso,7,clean,ConfGate dev intervention<=0.10,,0.058333333333333334,0.10606060606060605,0.027543660024242266,0.04663536403093944,0.935966247448888,0.9999987033612391,0.9997606084318674,0.9997606084318674,0.9997606084318674,0.9997619047619047,0.9997619047619047,4200,0.8503696882881212,intervention,0.1,0.08611111111111111,0.9997619047619047,0.8997619047619048,True
prospective_threshold,amputee_loso,7,clean,ConfGate dev intervention<=0.25,,0.058333333333333334,0.10606060606060605,0.027543660024242266,0.04663536403093944,0.935966247448888,0.9999987033612391,0.9997606084318674,0.9997606084318674,0.9997606084318674,0.9997619047619047,0.9997619047619047,4200,0.7300991473238722,intervention,0.25,0.24349206349206348,0.9997619047619047,0.7497619047619047,True
context_degradation,amputee_loso,8,clean,CD-margin tau=0.00,0.0,0.3880952380952381,0.18121212121212119,0.14367284657271784,0.1003648852220801,0.5301610316562348,0.0,0.0,0.0,0.018487734936670587,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,8,clean,CD-margin tau=0.01,0.01,0.4580952380952381,0.28627705627705624,0.24711938464000086,0.21795192121968254,0.43105835366870693,0.005334785600914312,0.0006731991353534728,0.0006731991353534728,0.018487734936670587,0.1261904761904762,0.1261904761904762,4200,,,,,,,True
context_degradation,amputee_loso,8,clean,CD-margin tau=0.02,0.02,0.5276190476190477,0.43567099567099565,0.39391287337827197,0.3942278300882,0.370408578462214,0.010984794964839263,0.0032431299420001636,0.0032431299420001636,0.018487734936670587,0.29523809523809524,0.29523809523809524,4200,,,,,,,True
context_degradation,amputee_loso,8,clean,CD-margin tau=0.05,0.05,0.6342857142857142,0.7593506493506493,0.6369381295257646,0.730860964632738,0.2828976745733257,0.022433615278755058,0.014864940790660789,0.014864940790660789,0.018487734936670587,0.6626190476190477,0.6626190476190477,4200,,,,,,,True
context_degradation,amputee_loso,8,clean,CD-margin tau=0.10,0.1,0.6557142857142857,0.8119480519480521,0.6668554812674754,0.772831996868798,0.2638238042861259,0.025564625762188924,0.01843087781140668,0.01843087781140668,0.018487734936670587,0.7209523809523809,0.7209523809523809,4200,,,,,,,True
prospective_threshold,amputee_loso,8,clean,ConfGate dev cdc<=0.02,,0.64,0.7124675324675326,0.6096099807889859,0.6770342704792544,0.2328909462777928,0.025878089026454037,0.012600164775975834,0.012600164775975834,0.018487734936670587,0.4869047619047619,0.4869047619047619,4200,0.5193013131691867,cdc,0.02,0.019356260029480474,0.012600164775975834,-0.007399835224024166,True
prospective_threshold,amputee_loso,8,clean,ConfGate dev cdc<=0.05,,0.655952380952381,0.811991341991342,0.6670312077479577,0.7729191181492816,0.26358284933523346,0.02562566700700739,0.018480986991482234,0.018480986991482234,0.018487734936670587,0.7211904761904762,0.7211904761904762,4200,0.3119357720272889,cdc,0.05,0.028860275622888277,0.018480986991482234,-0.03151901300851777,True
prospective_threshold,amputee_loso,8,clean,ConfGate dev intervention<=0.10,,0.47285714285714286,0.32441558441558443,0.30767135269578283,0.2851760939281725,0.35376919292898984,0.02331947255270967,0.0020598867421560206,0.0020598867421560206,0.018487734936670587,0.08833333333333333,0.08833333333333333,4200,0.8083155208477091,intervention,0.1,0.1,0.08833333333333333,-0.011666666666666672,True
prospective_threshold,amputee_loso,8,clean,ConfGate dev intervention<=0.25,,0.5780952380952381,0.5216017316017315,0.48323998419897585,0.4920790060802286,0.24474186460749792,0.024097772067479917,0.005714614518859523,0.005714614518859523,0.018487734936670587,0.23714285714285716,0.23714285714285716,4200,0.6945745459087371,intervention,0.25,0.2365873015873016,0.23714285714285716,-0.012857142857142845,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.00,0.0,0.15857142857142856,0.0864935064935065,0.06842247829520108,0.048858553449170256,0.9021535692403981,0.0,0.0,0.0,0.06085021909629951,0.0,0.0,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.01,0.01,0.1838095238095238,0.18225108225108225,0.13508413647047368,0.1543346219969676,0.7558208156510297,0.0055253896828871595,0.0011945366266813192,0.0011945366266813192,0.06085021909629951,0.21619047619047618,0.21619047619047618,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.02,0.02,0.22095238095238096,0.2786147186147186,0.20908246645422468,0.26124629930956794,0.6807529045409457,0.009330624409693926,0.0035278646577604654,0.0035278646577604654,0.06085021909629951,0.3780952380952381,0.3780952380952381,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.05,0.05,0.2792857142857143,0.4158441558441558,0.3034386998906055,0.4137512026333129,0.5959273280996107,0.0177289634222568,0.010650041598655692,0.010650041598655692,0.06085021909629951,0.6007142857142858,0.6007142857142858,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.10,0.1,0.3314285714285714,0.5098701298701299,0.3698112942460442,0.5114349053042876,0.5651399510519501,0.027170957497578,0.019731290563717356,0.019731290563717356,0.06085021909629951,0.7261904761904762,0.7261904761904762,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.20,0.2,0.3719047619047619,0.5807359307359307,0.41982388791344644,0.5828294211981164,0.5553804359272223,0.04122948561358134,0.03409285798475429,0.03409285798475429,0.06085021909629951,0.8269047619047619,0.8269047619047619,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=0.50,0.5,0.39261904761904765,0.6187878787878788,0.44583066295681933,0.6202622075786178,0.586009143610181,0.06455491671495052,0.05826849744437558,0.05826849744437558,0.06085021909629951,0.9026190476190477,0.9026190476190477,4200,,,,,,,True
context_degradation,amputee_loso,9,clean,CD-margin tau=1.00,1.0,0.39261904761904765,0.6187878787878788,0.4463469307434025,0.6210431705073517,0.5906567671214185,0.06706138026881604,0.06085021909629951,0.06085021909629951,0.06085021909629951,0.9073809523809524,0.9073809523809524,4200,,,,,,,True
prospective_threshold,amputee_loso,9,clean,ConfGate dev cdc<=0.02,,0.39261904761904765,0.6187878787878788,0.4463066382216516,0.6208740903745729,0.5906536069091645,0.06702539834408447,0.06076969449863659,0.06076969449863659,0.06085021909629951,0.9066666666666666,0.9066666666666666,4200,0.2713164968210182,cdc,0.02,0.012054594640331857,0.06076969449863659,0.040769694498636586,True
prospective_threshold,amputee_loso,9,clean,ConfGate dev cdc<=0.05,,0.39261904761904765,0.6187878787878788,0.4463066382216516,0.6208740903745729,0.5906536069091645,0.06702539834408447,0.06076969449863659,0.06076969449863659,0.06085021909629951,0.9066666666666666,0.9066666666666666,4200,0.2713164968210182,cdc,0.05,0.012054594640331857,0.06076969449863659,0.010769694498636587,True
prospective_threshold,amputee_loso,9,clean,ConfGate dev intervention<=0.10,,0.25857142857142856,0.28233766233766233,0.22884173308911498,0.25734127136017704,0.6957190457373427,0.12600924694098076,0.02991219504765662,0.02991219504765662,0.06085021909629951,0.2373809523809524,0.2373809523809524,4200,0.8529900689496379,intervention,0.1,0.09515873015873016,0.2373809523809524,0.13738095238095238,True
prospective_threshold,amputee_loso,9,clean,ConfGate dev intervention<=0.25,,0.2997619047619048,0.3798268398268398,0.2990654514480603,0.36295641129367895,0.6433419360696886,0.10093913938316128,0.03725134905807143,0.03725134905807143,0.06085021909629951,0.36904761904761907,0.36904761904761907,4200,0.7393849803413847,intervention,0.25,0.2326984126984127,0.36904761904761907,0.11904761904761907,True
context_degradation,amputee_loso,10,clean,CD-margin tau=0.00,0.0,0.23047619047619047,0.09177489177489177,0.09137047514910167,0.06717809761731991,0.720151982145633,0.0,0.0,0.0,0.007077795696181007,0.0,0.0,4200,,,,,,,True
